employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-41531482,Coumba,Diallo,Masculin,Dakar,Dakar,2023-05-02,Opérations,Coordinateur Logistique,Licence,1798675,Bon,Oui,1964-04-13,
00-98336648,Ibrahima,Ba,Masculin,Fatick,Gossas,2019-10-08,Opérations,Coordinateur Logistique,Licence,1906123,Satisfaisant,Non,1974-10-22,
00-34804490,Fatou,Sow,Féminin,Dakar,Dakar,2017-05-06,Ventes,Consultant Commercial,Licence,2350149,Excellent,Non,2000-03-21,
00-83374285,Cheikh,Fall,Masculin,Ziguinchor,Bignona,2019-10-29,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1779162,Excellent,Oui,1971-02-28,
00-23424414,Ibrahima,Fall,Féminin,Dakar,Dakar,2018-08-09,Ventes,Représentant Commercial,Licence,2183271,Bon,Non,1975-11-02,
00-61783989,Awa,Fall,Féminin,Dakar,Dakar,2019-08-20,Service Clientèle,Technicien Support,Baccalauréat,2358519,Satisfaisant,Non,1983-06-07,
00-13754158,Mariama,Fall,Féminin,Dakar,Guédiawaye,2016-02-02,Opérations,Coordinateur Logistique,Licence,2028090,Bon,Oui,1988-08-05,
00-87918501,Mariama,Diop,Féminin,Kaolack,Guinguinéo,2021-12-10,Opérations,Spécialiste des Stocks,Licence,2084865,Bon,Non,1995-06-01,
00-69657013,Mamadou,Diouf,Féminin,Dakar,Guédiawaye,2024-01-21,Opérations,Spécialiste des Stocks,Licence,2108306,Bon,Non,1993-11-23,
00-71518719,Mariama,Diop,Féminin,Sédhiou,Goudomp,2024-03-01,Opérations,Coordinateur Logistique,Licence,2006898,Satisfaisant,Non,1984-10-23,
00-77539115,Cheikh,Diouf,Masculin,Saint-Louis,Saint-Louis,2023-03-03,Service Clientèle,Représentant Service Clientèle,Licence,1816960,Bon,Non,1995-08-16,
00-78859755,Awa,Ndiaye,Féminin,Dakar,Guédiawaye,2022-10-20,Informatique,Développeur Logiciel,Master,2605014,Satisfaisant,Non,1976-09-09,
00-85584413,Ousmane,Fall,Féminin,Dakar,Guédiawaye,2022-08-28,Marketing,Coordinateur Marketing,Licence,1640949,Satisfaisant,Non,1967-03-05,
00-98374850,Mariama,Gueye,Masculin,Kolda,Kolda,2016-01-20,Informatique,Développeur Logiciel,Master,2662647,Bon,Non,1985-07-03,
00-60536025,Abdoulaye,Faye,Masculin,Tambacounda,Bakel,2022-09-19,Opérations,Spécialiste des Stocks,Licence,1957466,Bon,Non,1973-01-27,
00-78045733,Coumba,Diallo,Masculin,Dakar,Guédiawaye,2016-02-01,Ventes,Représentant Commercial,Licence,1831271,Bon,Non,2004-04-26,
00-87943552,Ousmane,Faye,Féminin,Diourbel,Bambey,2021-04-16,Informatique,Administrateur Système,Licence,2887311,Bon,Non,1979-04-25,
00-16030286,Mamadou,Ndiaye,Féminin,Ziguinchor,Ziguinchor,2017-06-22,Opérations,Spécialiste des Stocks,Baccalauréat,2150013,Bon,Non,1976-09-10,
00-77032883,Abdoulaye,Diouf,Masculin,Kaolack,Kaolack,2022-09-15,Service Clientèle,Technicien Support,Baccalauréat,2097199,Bon,Non,1983-02-22,
00-41758221,Awa,Ndiaye,Masculin,Ziguinchor,Ziguinchor,2022-06-14,Opérations,Coordinateur Logistique,Licence,1909883,Excellent,Non,1978-01-08,
00-66378982,Awa,Diop,Féminin,Louga,Kébémer,2021-07-08,Opérations,Coordinateur Logistique,Licence,1997098,Satisfaisant,Non,1971-10-22,
00-19782015,Abdoulaye,Diouf,Masculin,Dakar,Guédiawaye,2021-08-24,Opérations,Analyste des Opérations,Master,2146247,Bon,Oui,1986-02-14,
00-53105260,Awa,Fall,Masculin,Diourbel,Bambey,2018-06-21,Service Clientèle,Spécialiste Support,Licence,1699700,Satisfaisant,Non,1985-12-09,
00-84687900,Cheikh,Sow,Féminin,Kolda,Kolda,2017-06-10,Opérations,Spécialiste des Stocks,Licence,2101282,Bon,Non,1984-03-29,
00-48398260,Cheikh,Sow,Masculin,Dakar,Pikine,2022-04-17,Opérations,Coordinateur Logistique,Licence,2011998,Bon,Non,1980-03-29,
00-80938021,Cheikh,Ba,Masculin,Thiès,Tivaouane,2020-03-24,Opérations,Spécialiste des Stocks,Licence,1612943,Satisfaisant,Oui,2002-02-22,
00-22912566,Cheikh,Diop,Féminin,Dakar,Guédiawaye,2023-10-21,Informatique,Spécialiste Support Informatique,Baccalauréat,1651973,Bon,Oui,1972-08-29,
00-64764506,Ibrahima,Thiam,Féminin,Kaolack,Guinguinéo,2023-07-18,Opérations,Coordinateur Logistique,Licence,2155931,Excellent,Oui,1977-07-26,
00-96198970,Coumba,Fall,Masculin,Dakar,Pikine,2017-02-14,Informatique,Développeur Logiciel,Master,2976525,Bon,Oui,1961-04-23,
00-73583349,Coumba,Diouf,Féminin,Dakar,Guédiawaye,2018-05-15,Service Clientèle,Spécialiste Support,Baccalauréat,1966120,Satisfaisant,Non,1989-12-26,
00-28505072,Awa,Fall,Masculin,Dakar,Guédiawaye,2019-06-16,Opérations,Coordinateur Logistique,Licence,1817202,Bon,Non,1991-01-09,
00-19511690,Ibrahima,Ba,Masculin,Dakar,Dakar,2016-02-13,Marketing,Créateur de Contenu,Licence,1656886,Satisfaisant,Non,1985-10-04,
00-23544314,Awa,Fall,Féminin,Kaolack,Nioro du Rip,2017-04-21,Service Clientèle,Technicien Support,Baccalauréat,1842985,Satisfaisant,Non,1985-05-13,
00-54415303,Mamadou,Sow,Masculin,Dakar,Dakar,2023-09-21,Ressources Humaines,Responsable RH,Master,3179140,Bon,Non,1963-07-05,
00-43739900,Adama,Diouf,Masculin,Dakar,Pikine,2016-09-20,Informatique,Spécialiste Support Informatique,Licence,2003030,Bon,Non,1999-01-21,
00-20036415,Coumba,Faye,Masculin,Louga,Kébémer,2017-08-19,Ventes,Représentant Commercial,Licence,1659370,À améliorer,Non,1983-12-29,
00-77115173,Mariama,Gueye,Féminin,Dakar,Dakar,2021-07-08,Ventes,Représentant Commercial,Licence,1889285,Bon,Non,1984-01-04,
00-24881319,Ibrahima,Fall,Féminin,Saint-Louis,Podor,2024-07-23,Informatique,Spécialiste Support Informatique,Baccalauréat,1762196,Satisfaisant,Non,1980-12-30,
00-14023583,Mamadou,Diouf,Féminin,Diourbel,Diourbel,2019-09-17,Informatique,Développeur Logiciel,Master,2982707,Excellent,Non,1997-08-12,
00-17971455,Fatou,Sow,Masculin,Louga,Linguère,2020-04-29,Ventes,Représentant Commercial,Licence,2222450,Bon,Non,1960-11-26,
00-99031467,Mamadou,Sow,Masculin,Thiès,Thiès,2020-01-18,Opérations,Spécialiste des Stocks,Baccalauréat,1715411,Excellent,Non,1990-12-19,
00-14746217,Ousmane,Ba,Masculin,Dakar,Dakar,2024-03-26,Opérations,Coordinateur Logistique,Licence,1636046,Bon,Oui,1992-12-22,
00-92199318,Awa,Thiam,Masculin,Louga,Louga,2019-06-03,Ventes,Consultant Commercial,Master,3048141,Bon,Oui,1996-12-05,
00-15602379,Awa,Diop,Masculin,Thiès,Mbour,2020-08-20,Ventes,Spécialiste des Ventes,Master,1837652,Bon,Non,1979-01-28,
00-57010790,Adama,Fall,Féminin,Ziguinchor,Ziguinchor,2018-01-22,Opérations,Spécialiste des Stocks,Licence,1752964,Bon,Non,1991-07-13,
00-17429830,Mamadou,Sow,Féminin,Louga,Kébémer,2020-01-03,Opérations,Coordinateur Logistique,Licence,1659580,Bon,Non,1985-03-13,
00-12428651,Coumba,Fall,Masculin,Dakar,Dakar,2016-03-20,Service Clientèle,Spécialiste Support,Licence,1984694,Bon,Non,1995-09-11,
00-26809078,Adama,Gueye,Féminin,Matam,Matam,2020-04-27,Opérations,Coordinateur Logistique,Licence,1892784,Bon,Non,1976-10-30,
00-25836692,Ibrahima,Diouf,Masculin,Dakar,Guédiawaye,2018-03-24,Ventes,Consultant Commercial,Licence,3170843,À améliorer,Non,1967-05-17,
00-17774227,Cheikh,Sow,Masculin,Dakar,Guédiawaye,2016-10-25,Service Clientèle,Spécialiste Support,Licence,1854449,Bon,Oui,1995-07-18,
00-65440710,Coumba,Faye,Féminin,Dakar,Dakar,2015-02-23,Opérations,Analyste des Opérations,Licence,1636104,Bon,Oui,1977-01-27,
00-43544016,Mamadou,Ba,Féminin,Saint-Louis,Podor,2016-10-23,Opérations,Spécialiste des Stocks,Baccalauréat,1955263,Bon,Oui,2002-05-22,
00-47929390,Mamadou,Diouf,Masculin,Kaffrine,Koungheul,2018-04-10,Opérations,Analyste des Opérations,Master,1917959,Bon,Non,1986-01-16,
00-49246971,Fatou,Faye,Masculin,Tambacounda,Goudiry,2019-04-23,Opérations,Coordinateur Logistique,Licence,1835886,Satisfaisant,Non,1974-06-16,
00-98126056,Awa,Ba,Féminin,Kaolack,Guinguinéo,2017-05-08,Opérations,Coordinateur Logistique,Licence,1987622,Excellent,Non,1973-01-26,
00-76428279,Ousmane,Sow,Féminin,Kaolack,Guinguinéo,2019-02-16,Service Clientèle,Spécialiste Support,Baccalauréat,1967473,Bon,Non,1989-11-28,
00-84008439,Mariama,Sow,Féminin,Matam,Kanel,2020-01-04,Ventes,Spécialiste des Ventes,Licence,2445725,Bon,Oui,1985-10-10,
00-82668051,Coumba,Ba,Masculin,Dakar,Pikine,2016-07-12,Finance,Comptable,Licence,2049737,Bon,Non,1979-06-16,
00-93466217,Abdoulaye,Diallo,Masculin,Louga,Louga,2016-10-17,Opérations,Coordinateur Logistique,Licence,1863418,Bon,Non,1988-05-16,
00-79926758,Cheikh,Diallo,Féminin,Dakar,Dakar,2022-06-17,Marketing,Créateur de Contenu,Baccalauréat,1866219,Bon,Non,1989-07-22,
00-59981337,Fatou,Diop,Masculin,Tambacounda,Bakel,2024-03-09,Opérations,Coordinateur Logistique,Licence,2090321,Satisfaisant,Non,1962-01-19,
00-97229186,Abdoulaye,Ba,Féminin,Tambacounda,Goudiry,2015-02-20,Opérations,Spécialiste des Stocks,Licence,1924078,Satisfaisant,Oui,2000-05-16,
00-47308143,Ibrahima,Gueye,Féminin,Ziguinchor,Ziguinchor,2018-05-28,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2143072,Bon,Non,1962-07-22,
00-47459158,Ibrahima,Gueye,Masculin,Dakar,Pikine,2020-07-25,Ventes,Représentant Commercial,Licence,1965333,Satisfaisant,Oui,1992-01-15,
00-69595320,Mamadou,Sow,Masculin,Saint-Louis,Dagana,2017-10-01,Informatique,Développeur Logiciel,Master,3013545,Satisfaisant,Oui,1962-10-01,
00-67859244,Coumba,Diop,Masculin,Diourbel,Diourbel,2022-03-31,Informatique,Développeur Logiciel,Master,2994885,Bon,Non,1973-06-28,
00-56681534,Mamadou,Faye,Masculin,Thiès,Thiès,2022-07-14,Finance,Comptable,Licence,2615795,Bon,Non,1995-03-24,
00-45236547,Ibrahima,Sow,Masculin,Tambacounda,Bakel,2022-08-05,Service Clientèle,Représentant Service Clientèle,Licence,2011873,Bon,Non,1989-03-28,
00-93420414,Adama,Gueye,Féminin,Ziguinchor,Oussouye,2023-11-20,Informatique,Développeur Logiciel,Licence,3226467,À améliorer,Non,1982-09-10,
00-17666327,Awa,Thiam,Masculin,Kaolack,Nioro du Rip,2018-09-17,Finance,Spécialiste des Comptes Fournisseurs,Licence,2077808,Excellent,Oui,1982-10-02,
00-48576654,Coumba,Fall,Féminin,Dakar,Pikine,2019-11-10,Ventes,Représentant Commercial,Licence,2412948,Bon,Oui,1980-10-27,
00-79647305,Mariama,Ndiaye,Masculin,Kaffrine,Koungheul,2024-05-17,Ventes,Représentant Commercial,Licence,1828733,Satisfaisant,Non,1998-12-03,
00-41974274,Fatou,Diop,Féminin,Dakar,Pikine,2017-01-28,Marketing,Créateur de Contenu,Baccalauréat,1870786,Bon,Non,1996-02-08,
00-21480563,Cheikh,Thiam,Féminin,Dakar,Dakar,2017-06-04,Informatique,Spécialiste Support Informatique,Licence,2061477,Excellent,Non,1974-07-10,
00-15181637,Ibrahima,Diallo,Masculin,Ziguinchor,Bignona,2018-12-01,Ventes,Spécialiste des Ventes,Master,1690109,Bon,Non,1995-02-28,
00-97648351,Ibrahima,Diop,Féminin,Ziguinchor,Ziguinchor,2016-10-15,Service Clientèle,Spécialiste Support,Baccalauréat,2094131,Bon,Non,1993-12-16,
00-53082466,Mariama,Ndiaye,Féminin,Dakar,Guédiawaye,2019-01-17,Opérations,Analyste des Opérations,Licence,2424691,Bon,Non,1993-09-02,
00-11190605,Abdoulaye,Diop,Masculin,Louga,Linguère,2024-06-18,Service Clientèle,Technicien Support,Licence,1869076,Bon,Non,1986-08-05,
00-84706716,Cheikh,Gueye,Féminin,Dakar,Dakar,2016-01-08,Opérations,Spécialiste des Stocks,Licence,2093157,Excellent,Non,1987-03-25,
00-91916907,Coumba,Diouf,Masculin,Louga,Louga,2024-06-27,Opérations,Coordinateur Logistique,Licence,1835320,Excellent,Oui,1980-05-27,
00-44629107,Mariama,Diallo,Féminin,Saint-Louis,Podor,2023-12-24,Opérations,Coordinateur Logistique,Licence,1802746,Bon,Non,2001-12-31,
00-94602558,Fatou,Ndiaye,Masculin,Thiès,Mbour,2023-01-31,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1840886,Excellent,Oui,1973-09-11,
00-41228768,Awa,Diop,Masculin,Thiès,Thiès,2017-12-01,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2108996,Satisfaisant,Non,1978-08-10,
00-69097257,Ibrahima,Diouf,Masculin,Thiès,Mbour,2015-05-02,Ventes,Représentant Commercial,Licence,2302990,Satisfaisant,Non,1983-01-14,
00-18162164,Mariama,Diallo,Féminin,Fatick,Fatick,2015-08-12,Opérations,Responsable des Opérations,Master,2812504,Bon,Non,1990-04-13,
00-16003970,Ibrahima,Sow,Masculin,Diourbel,Diourbel,2018-06-16,Ventes,Spécialiste des Ventes,Master,2577418,Bon,Non,1999-07-29,
00-69567530,Awa,Thiam,Masculin,Tambacounda,Tambacounda,2016-08-10,Opérations,Coordinateur Logistique,Licence,2139988,Satisfaisant,Non,1982-11-22,
00-86553214,Ousmane,Gueye,Féminin,Saint-Louis,Dagana,2016-06-06,Opérations,Coordinateur Logistique,Licence,2048538,Bon,Non,1971-01-15,
00-29203803,Mamadou,Diouf,Masculin,Thiès,Tivaouane,2021-10-03,Service Clientèle,Technicien Support,Baccalauréat,2319215,Bon,Oui,1985-10-14,
00-64779294,Ousmane,Fall,Masculin,Thiès,Thiès,2024-09-05,Service Clientèle,Spécialiste Support,Baccalauréat,1724309,Satisfaisant,Non,1975-03-11,
00-14181876,Fatou,Diouf,Masculin,Dakar,Dakar,2015-06-12,Opérations,Coordinateur Logistique,Licence,2047491,Bon,Non,1983-02-03,
00-13427288,Awa,Faye,Féminin,Sédhiou,Goudomp,2017-04-23,Informatique,Spécialiste Support Informatique,Licence,1697857,Bon,Non,1975-05-10,
00-78207069,Ibrahima,Diouf,Masculin,Dakar,Dakar,2024-02-14,Opérations,Spécialiste des Stocks,Licence,1947659,Excellent,Non,1987-03-16,
00-88206824,Mamadou,Ndiaye,Masculin,Diourbel,Mbacké,2018-06-07,Informatique,Spécialiste Support Informatique,Licence,1985642,Satisfaisant,Non,1997-05-28,
00-20376565,Cheikh,Faye,Féminin,Tambacounda,Goudiry,2020-01-09,Marketing,Coordinateur Marketing,Licence,1838888,Bon,Non,1999-07-29,
00-83582591,Adama,Thiam,Masculin,Diourbel,Diourbel,2022-05-07,Service Clientèle,Spécialiste Support,Licence,1663395,Bon,Non,1980-09-30,
00-16903019,Ibrahima,Fall,Féminin,Dakar,Dakar,2022-03-08,Opérations,Spécialiste des Stocks,Baccalauréat,1998599,Bon,Non,1992-10-24,
00-52538880,Mariama,Sow,Masculin,Dakar,Pikine,2023-11-08,Informatique,Développeur Logiciel,Master,3010089,Bon,Non,1981-10-19,
00-54115287,Cheikh,Diouf,Masculin,Dakar,Dakar,2017-08-29,Marketing,Créateur de Contenu,Licence,1777179,À améliorer,Non,1974-06-27,
00-25490996,Cheikh,Fall,Féminin,Dakar,Dakar,2022-06-28,Opérations,Coordinateur Logistique,Licence,2172812,Satisfaisant,Non,1981-01-03,
00-20695820,Ousmane,Thiam,Féminin,Kédougou,Saraya,2020-11-19,Ventes,Spécialiste des Ventes,Master,2549203,Bon,Non,1999-11-28,
00-74982119,Ibrahima,Sow,Féminin,Diourbel,Mbacké,2019-09-25,Ventes,Spécialiste des Ventes,Master,2534836,Bon,Non,1978-03-11,
00-86415823,Fatou,Thiam,Masculin,Kolda,Kolda,2017-12-24,Informatique,Spécialiste Support Informatique,Licence,1728837,Bon,Oui,1976-02-14,
00-88484532,Fatou,Faye,Féminin,Louga,Louga,2017-05-21,Opérations,Spécialiste des Stocks,Baccalauréat,1981456,Satisfaisant,Non,1991-08-24,
00-52123474,Awa,Ba,Féminin,Sédhiou,Goudomp,2019-02-04,Opérations,Spécialiste des Stocks,Licence,2055562,Bon,Non,1990-06-23,
00-87310988,Abdoulaye,Sow,Féminin,Ziguinchor,Oussouye,2023-06-19,Finance,Analyste Financier,Master,3181262,Bon,Oui,1991-06-24,
00-32383617,Awa,Gueye,Féminin,Thiès,Tivaouane,2017-11-24,Informatique,Administrateur Système,Licence,2764569,Bon,Non,1991-12-03,
00-73063577,Awa,Ndiaye,Masculin,Thiès,Thiès,2023-02-11,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1580177,Bon,Non,1992-06-27,
00-32405721,Awa,Ndiaye,Masculin,Thiès,Thiès,2020-04-04,Informatique,Développeur Logiciel,Master,2875326,Bon,Non,2000-03-22,
00-66688023,Ousmane,Ndiaye,Masculin,Dakar,Dakar,2019-06-19,Ventes,Spécialiste des Ventes,Doctorat,2249394,Satisfaisant,Non,1960-12-04,
00-49378393,Awa,Diouf,Féminin,Saint-Louis,Podor,2023-08-17,Informatique,Développeur Logiciel,Master,2558276,Bon,Oui,1975-02-15,
00-91706040,Ibrahima,Ba,Masculin,Saint-Louis,Saint-Louis,2024-06-04,Service Clientèle,Technicien Support,Licence,2409553,Bon,Oui,1995-03-13,
00-57641606,Abdoulaye,Gueye,Masculin,Dakar,Guédiawaye,2021-07-23,Service Clientèle,Technicien Support,Baccalauréat,2163067,Satisfaisant,Oui,1986-05-22,
00-68477341,Mariama,Fall,Masculin,Ziguinchor,Bignona,2022-01-31,Opérations,Spécialiste des Stocks,Licence,2095461,Bon,Non,1984-02-03,
00-89129152,Coumba,Ba,Masculin,Diourbel,Diourbel,2017-06-03,Informatique,Spécialiste Support Informatique,Licence,2116345,Bon,Non,2002-11-03,
00-89597592,Ousmane,Fall,Féminin,Dakar,Guédiawaye,2018-12-05,Service Clientèle,Spécialiste Support,Baccalauréat,2190127,Satisfaisant,Non,1974-08-18,
00-78272154,Ibrahima,Diallo,Féminin,Kaffrine,Kaffrine,2024-04-30,Ventes,Spécialiste des Ventes,Doctorat,1631634,Satisfaisant,Oui,1997-06-11,
00-49909444,Abdoulaye,Diouf,Masculin,Kolda,Vélingara,2015-10-17,Opérations,Spécialiste des Stocks,Licence,1981144,Excellent,Non,1972-08-09,
00-87823224,Coumba,Gueye,Féminin,Tambacounda,Bakel,2017-05-12,Informatique,Spécialiste Support Informatique,Licence,1901390,Satisfaisant,Oui,1978-10-06,
00-33946564,Fatou,Diop,Féminin,Kaolack,Guinguinéo,2023-03-28,Ventes,Consultant Commercial,Doctorat,3012099,Satisfaisant,Non,1998-11-18,
00-38277083,Adama,Thiam,Masculin,Kaolack,Kaolack,2017-05-10,Opérations,Coordinateur Logistique,Licence,2070012,Bon,Non,1990-12-02,
00-23350172,Ousmane,Diallo,Masculin,Tambacounda,Goudiry,2017-10-30,Service Clientèle,Technicien Support,Licence,2611093,Bon,Non,1961-04-13,
00-75315141,Abdoulaye,Sow,Féminin,Matam,Matam,2023-03-07,Opérations,Spécialiste des Stocks,Licence,1730783,Bon,Non,1986-06-27,
00-91358784,Awa,Sow,Masculin,Kédougou,Salémata,2022-01-30,Service Clientèle,Technicien Support,Licence,2524077,Bon,Non,1981-04-12,
00-37762012,Coumba,Thiam,Féminin,Diourbel,Bambey,2022-07-18,Service Clientèle,Technicien Support,Licence,2645070,Satisfaisant,Non,1971-02-07,
00-15334488,Coumba,Thiam,Féminin,Louga,Kébémer,2023-09-03,Marketing,Spécialiste SEO,Licence,2062707,Satisfaisant,Non,1982-09-25,
00-13459771,Ousmane,Sow,Masculin,Louga,Kébémer,2017-02-14,Ventes,Représentant Commercial,Licence,1857250,Satisfaisant,Oui,1992-04-17,
00-69703357,Coumba,Ndiaye,Féminin,Diourbel,Mbacké,2023-07-26,Marketing,Coordinateur Marketing,Licence,2349330,À améliorer,Oui,1987-04-23,
00-26098153,Abdoulaye,Gueye,Féminin,Dakar,Pikine,2020-07-17,Service Clientèle,Spécialiste Support,Baccalauréat,2103938,Excellent,Non,1985-07-20,
00-28363405,Mariama,Ba,Masculin,Fatick,Foundiougne,2024-03-16,Ventes,Représentant Commercial,Licence,2176622,Satisfaisant,Non,1969-11-27,
00-39855629,Awa,Diouf,Féminin,Thiès,Mbour,2017-12-18,Service Clientèle,Technicien Support,Baccalauréat,2429192,Bon,Non,1999-01-17,
00-70862915,Coumba,Ba,Féminin,Dakar,Pikine,2022-10-29,Marketing,Créateur de Contenu,Baccalauréat,2096184,Satisfaisant,Non,1984-10-16,
00-68166960,Awa,Thiam,Féminin,Dakar,Guédiawaye,2018-05-16,Marketing,Créateur de Contenu,Licence,1715506,Satisfaisant,Oui,1995-02-15,
00-94031142,Mamadou,Diop,Masculin,Dakar,Guédiawaye,2017-05-17,Marketing,Créateur de Contenu,Licence,1750780,Satisfaisant,Oui,1983-07-26,
00-39556025,Cheikh,Diallo,Masculin,Sédhiou,Sédhiou,2019-10-10,Informatique,Spécialiste Support Informatique,Baccalauréat,1613242,À améliorer,Non,1999-05-02,
00-35112788,Abdoulaye,Diallo,Masculin,Dakar,Pikine,2017-11-15,Ventes,Spécialiste des Ventes,Master,2532305,Excellent,Non,1978-04-15,
00-79297448,Cheikh,Diop,Masculin,Kaolack,Kaolack,2019-09-08,Service Clientèle,Représentant Service Clientèle,Licence,1609266,Bon,Oui,1997-11-11,
00-92036182,Cheikh,Ndiaye,Masculin,Kaolack,Guinguinéo,2015-11-13,Service Clientèle,Spécialiste Support,Licence,2168244,Bon,Non,1985-08-19,
00-92326231,Adama,Faye,Masculin,Dakar,Pikine,2017-02-27,Opérations,Spécialiste des Stocks,Baccalauréat,1792710,Satisfaisant,Oui,1990-09-23,
00-81197288,Fatou,Diallo,Féminin,Louga,Linguère,2023-04-02,Opérations,Coordinateur Logistique,Licence,1725207,Bon,Non,1983-05-31,
00-75103644,Abdoulaye,Gueye,Masculin,Thiès,Thiès,2020-02-09,Opérations,Spécialiste des Stocks,Baccalauréat,1740776,Bon,Non,2000-11-23,
00-49650228,Awa,Sow,Féminin,Kaolack,Nioro du Rip,2016-02-26,Ventes,Représentant Commercial,Licence,2280323,Bon,Non,1985-02-15,
00-70018532,Ousmane,Sow,Masculin,Dakar,Pikine,2022-04-10,Ventes,Représentant Commercial,Licence,2288802,Satisfaisant,Non,1987-09-02,
00-72375800,Ousmane,Ba,Masculin,Ziguinchor,Bignona,2018-03-18,Ventes,Consultant Commercial,Master,2379263,Bon,Oui,1990-03-28,
00-27187635,Abdoulaye,Fall,Masculin,Diourbel,Mbacké,2021-03-09,Marketing,Spécialiste SEO,Baccalauréat,1714050,Bon,Oui,1983-05-24,
00-13887287,Mariama,Diallo,Masculin,Diourbel,Mbacké,2020-08-21,Opérations,Coordinateur Logistique,Licence,2024824,Bon,Non,1976-12-26,
00-85464898,Ousmane,Diallo,Féminin,Louga,Louga,2022-03-01,Opérations,Analyste des Opérations,Master,2498834,Bon,Oui,1960-03-20,
00-69317732,Adama,Gueye,Masculin,Kolda,Médina Yoro Foulah,2017-10-23,Ventes,Spécialiste des Ventes,Master,2614725,Satisfaisant,Non,1963-02-10,
00-75163430,Cheikh,Diouf,Féminin,Diourbel,Mbacké,2021-10-22,Service Clientèle,Technicien Support,Licence,2165055,Bon,Oui,1981-03-15,
00-70080733,Adama,Sow,Masculin,Louga,Kébémer,2020-09-11,Opérations,Coordinateur Logistique,Licence,1715189,Excellent,Non,1994-01-24,
00-37675805,Awa,Faye,Masculin,Louga,Linguère,2021-01-30,Ventes,Spécialiste des Ventes,Master,2103509,Satisfaisant,Non,1976-07-10,
00-82446342,Mamadou,Diop,Féminin,Louga,Linguère,2023-03-10,Service Clientèle,Technicien Support,Licence,1923985,Bon,Non,1998-11-16,
00-54733168,Ousmane,Thiam,Masculin,Thiès,Mbour,2016-10-27,Ressources Humaines,Recruteur,Licence,2057439,Excellent,Oui,1988-04-07,
00-38247918,Ousmane,Thiam,Féminin,Kaffrine,Kaffrine,2017-09-01,Informatique,Spécialiste Support Informatique,Licence,1966585,Bon,Non,1986-05-01,
00-81900277,Adama,Sow,Féminin,Ziguinchor,Bignona,2017-07-11,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1895290,Satisfaisant,Non,1989-02-08,
